year,player_id,pred_r2,pred_r3,pred_r4,pred_qf,pred_sf,pred_f,pred_w,actual_rounds,reached_r2,reached_r3,reached_r4,reached_qf,reached_sf,reached_f,reached_w
2017,TA46,0.5453,0.3954,0.05,0.0214,0.0054,0.001,0.0,0,0,0,0,0,0,0,0
2017,K926,0.5301,0.1639,0.0123,0.0034,0.0005,0.0,0.0,1,1,0,0,0,0,0,0
2017,DA81,0.4699,0.1346,0.0088,0.0007,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2017,L987,0.7285,0.0433,0.0171,0.0055,0.0009,0.0,0.0,1,1,0,0,0,0,0,0
2017,TE51,0.2715,0.007,0.0012,0.0002,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2017,F324,0.9317,0.9031,0.8487,0.7584,0.5961,0.3411,0.2214,7,1,1,1,1,1,1,1
2017,D801,0.0683,0.0466,0.025,0.0102,0.0014,0.0001,0.0,0,0,0,0,0,0,0,0
2017,TB69,0.7438,0.5163,0.4219,0.2204,0.0451,0.0124,0.0028,3,1,1,1,0,0,0,0
2017,PD07,0.2562,0.119,0.0733,0.021,0.0024,0.0002,0.0,0,0,0,0,0,0,0,0
2017,SD32,0.8275,0.3427,0.2414,0.0948,0.0123,0.0017,0.0001,1,1,0,0,0,0,0,0
2017,J551,0.1725,0.022,0.0074,0.0008,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2017,DC58,0.4047,0.2283,0.0567,0.0122,0.001,0.0002,0.0,2,1,1,0,0,0,0,0
2017,T742,0.5953,0.3809,0.1193,0.0337,0.0026,0.0002,0.0,0,0,0,0,0,0,0,0
2017,L503,0.4358,0.1551,0.0283,0.005,0.0001,0.0,0.0,1,1,0,0,0,0,0,0
2017,Z184,0.5642,0.2357,0.0517,0.0086,0.0004,0.0,0.0,0,0,0,0,0,0,0,0
2017,F401,0.3266,0.2117,0.0856,0.0405,0.0042,0.0009,0.0,2,1,1,0,0,0,0,0
2017,G628,0.6734,0.5286,0.3109,0.2061,0.0459,0.0121,0.0041,0,0,0,0,0,0,0,0
2017,D632,0.7825,0.2365,0.0811,0.0332,0.0024,0.0004,0.0001,1,1,0,0,0,0,0,0
2017,BE90,0.2175,0.0232,0.0041,0.0005,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2017,H940,0.4224,0.082,0.019,0.006,0.0002,0.0,0.0,1,1,0,0,0,0,0,0
2017,CG80,0.5776,0.1398,0.043,0.0146,0.0009,0.0001,0.0,0,0,0,0,0,0,0,0
2017,BA47,0.7954,0.6616,0.4175,0.2864,0.0718,0.02,0.0068,5,1,1,1,1,1,0,0
2017,CA12,0.2046,0.1166,0.0388,0.0162,0.0013,0.0001,0.0,0,0,0,0,0,0,0,0
2017,MC65,0.8563,0.7406,0.4412,0.0752,0.0426,0.0097,0.003,2,1,1,0,0,0,0,0
2017,BC72,0.1437,0.0768,0.0156,0.0006,0.0002,0.0,0.0,0,0,0,0,0,0,0,0
2017,E831,0.7218,0.1533,0.0383,0.0023,0.0003,0.0,0.0,1,1,0,0,0,0,0,0
2017,W579,0.2782,0.0293,0.0024,0.0001,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2017,SE73,0.8396,0.3286,0.1371,0.0126,0.0053,0.0009,0.0001,1,1,0,0,0,0,0,0
2017,K964,0.1604,0.018,0.0037,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2017,ME82,0.2945,0.1548,0.063,0.0052,0.0017,0.0004,0.0001,3,1,1,1,0,0,0,0
2017,L397,0.7055,0.4986,0.2987,0.0509,0.0272,0.0079,0.0021,0,0,0,0,0,0,0,0
2017,D683,0.9048,0.8257,0.1922,0.1336,0.0917,0.035,0.0132,1,1,0,0,0,0,0,0
2017,KD46,0.0952,0.0477,0.0017,0.0004,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2017,G858,0.5584,0.0773,0.0037,0.0006,0.0002,0.0,0.0,2,1,1,0,0,0,0,0
2017,E224,0.4416,0.0493,0.0018,0.0004,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2017,PG32,0.3767,0.0086,0.0005,0.0001,0.0,0.0,0.0,1,1,0,0,0,0,0,0
2017,E873,0.6233,0.0188,0.0024,0.0004,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2017,D643,0.9786,0.9613,0.7961,0.7171,0.6399,0.4315,0.3096,4,1,1,1,1,0,0,0
2017,K966,0.0214,0.0113,0.0016,0.0005,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2018,F324,0.9503,0.9226,0.8785,0.7994,0.7149,0.5714,0.383,4,1,1,1,1,0,0,0
2018,L987,0.0497,0.0315,0.0143,0.006,0.0016,0.0005,0.0,0,0,0,0,0,0,0,0
2018,L797,0.5961,0.0299,0.0125,0.0046,0.0014,0.0004,0.0,1,1,0,0,0,0,0,0
2018,BM95,0.4039,0.016,0.005,0.0014,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2018,K336,0.6357,0.3364,0.0325,0.0124,0.0047,0.001,0.0,1,1,0,0,0,0,0,0
2018,Y061,0.3643,0.1509,0.0105,0.0026,0.0006,0.0,0.0,0,0,0,0,0,0,0,0
2018,SL28,0.3211,0.1274,0.0076,0.0022,0.0006,0.0001,0.0,2,1,1,0,0,0,0,0
2018,MD56,0.6789,0.3853,0.0391,0.0177,0.0063,0.0018,0.0001,0,0,0,0,0,0,0,0
2018,ME82,0.8252,0.6099,0.2832,0.04,0.0164,0.0047,0.001,3,1,1,1,0,0,0,0
2018,GD64,0.1748,0.065,0.0105,0.0003,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2018,H940,0.5498,0.1874,0.0528,0.0041,0.001,0.0001,0.0,1,1,0,0,0,0,0,0
2018,CF59,0.4502,0.1377,0.03,0.0017,0.0003,0.0,0.0,0,0,0,0,0,0,0,0
2018,G476,0.6563,0.166,0.0696,0.0058,0.0019,0.0003,0.0001,1,1,0,0,0,0,0,0
2018,E698,0.3437,0.051,0.0159,0.0006,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2018,MM58,0.2885,0.1928,0.1018,0.0111,0.0047,0.0008,0.0002,2,1,1,0,0,0,0,0
2018,CG80,0.7115,0.5902,0.4362,0.0901,0.0536,0.0225,0.007,0,0,0,0,0,0,0,0
2018,Q927,0.868,0.623,0.3255,0.1736,0.0348,0.0112,0.0022,2,1,1,0,0,0,0,0
2018,TC61,0.132,0.0357,0.0064,0.0005,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2018,SC77,0.4528,0.148,0.0425,0.0128,0.0013,0.0001,0.0,1,1,0,0,0,0,0,0
2018,SH90,0.5472,0.1933,0.064,0.0219,0.0021,0.0002,0.0,0,0,0,0,0,0,0,0
2018,L503,0.3861,0.041,0.008,0.0011,0.0002,0.0001,0.0,1,1,0,0,0,0,0,0
2018,DB63,0.6139,0.1045,0.0279,0.0054,0.0006,0.0,0.0,0,0,0,0,0,0,0,0
2018,MC65,0.4446,0.3696,0.2164,0.1152,0.0242,0.0077,0.0018,3,1,1,1,0,0,0,0
2018,G628,0.5554,0.4849,0.3093,0.1869,0.0408,0.0148,0.0041,0,0,0,0,0,0,0,0
2018,K435,0.8035,0.4909,0.2606,0.1324,0.0237,0.0092,0.0018,2,1,1,0,0,0,0,0
2018,D864,0.1965,0.0572,0.012,0.0022,0.0002,0.0,0.0,0,0,0,0,0,0,0,0
2018,MA30,0.7903,0.4032,0.1914,0.0865,0.013,0.004,0.0008,1,1,0,0,0,0,0,0
2018,MP01,0.2097,0.0487,0.0119,0.0019,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2018,SA93,0.828,0.3021,0.1278,0.0506,0.0057,0.0013,0.0004,1,1,0,0,0,0,0,0
2018,SJ55,0.172,0.0234,0.0036,0.0006,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2018,A678,0.9221,0.6575,0.3904,0.2082,0.045,0.0168,0.0036,6,1,1,1,1,1,1,0
2018,GB93,0.0779,0.017,0.0023,0.0002,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2018,C977,0.9168,0.8337,0.7555,0.4915,0.3748,0.152,0.0634,1,1,0,0,0,0,0,0
2018,N732,0.0832,0.0414,0.0199,0.0031,0.0008,0.0001,0.0,0,0,0,0,0,0,0,0
2018,PC11,0.6927,0.105,0.0586,0.0143,0.005,0.0003,0.0001,2,1,1,0,0,0,0,0
2018,KB95,0.3073,0.0199,0.007,0.0007,0.0002,0.0,0.0,0,0,0,0,0,0,0,0
2018,MK66,0.4588,0.1427,0.0143,0.0016,0.0002,0.0,0.0,3,1,1,1,0,0,0,0
2018,BE90,0.5412,0.1811,0.0205,0.0032,0.0003,0.0,0.0,0,0,0,0,0,0,0,0
2018,J551,0.392,0.2397,0.0354,0.007,0.002,0.0002,0.0,1,1,0,0,0,0,0,0
2018,KB05,0.608,0.4365,0.0888,0.022,0.0075,0.0011,0.0001,0,0,0,0,0,0,0,0
2018,PF39,0.729,0.5953,0.2029,0.0671,0.0342,0.0063,0.0014,1,1,0,0,0,0,0,0
2018,KB09,0.271,0.1691,0.0296,0.0041,0.0009,0.0,0.0,0,0,0,0,0,0,0,0
2018,DB59,0.6157,0.1654,0.0227,0.0041,0.0007,0.0001,0.0,2,1,1,0,0,0,0,0
2018,PB22,0.3843,0.0702,0.0067,0.0002,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2018,MH30,0.7621,0.1618,0.081,0.0213,0.0079,0.0008,0.0,1,1,0,0,0,0,0,0
2018,TA12,0.2379,0.0192,0.0048,0.0006,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2018,R975,0.9285,0.7969,0.6454,0.3581,0.2563,0.0946,0.0364,4,1,1,1,1,0,0,0
2018,BI23,0.0715,0.0221,0.0069,0.0011,0.0003,0.0,0.0,0,0,0,0,0,0,0,0
2018,I186,0.8479,0.5649,0.4063,0.2222,0.0789,0.0192,0.0045,5,1,1,1,1,1,0,0
2018,MH16,0.1521,0.0431,0.0148,0.0038,0.0004,0.0,0.0,0,0,0,0,0,0,0,0
2018,BE54,0.2949,0.0794,0.0329,0.0103,0.0008,0.0,0.0,1,1,0,0,0,0,0,0
2018,J386,0.7051,0.3126,0.1929,0.085,0.022,0.0045,0.0004,0,0,0,0,0,0,0,0
2018,BH09,0.6225,0.3567,0.142,0.0523,0.0122,0.002,0.0003,1,1,0,0,0,0,0,0
2018,N771,0.3775,0.1773,0.052,0.0141,0.0019,0.0003,0.0002,0,0,0,0,0,0,0,0
2018,A829,0.3558,0.1294,0.0306,0.0079,0.0007,0.0,0.0,2,1,1,0,0,0,0,0
2018,CD85,0.6442,0.3366,0.1285,0.047,0.0083,0.0018,0.0002,0,0,0,0,0,0,0,0
2018,TE51,0.8529,0.5737,0.2118,0.101,0.0224,0.0035,0.0007,3,1,1,1,0,0,0,0
2018,BK24,0.1471,0.0339,0.0035,0.0004,0.0001,0.0001,0.0,0,0,0,0,0,0,0,0
2018,DC58,0.4881,0.19,0.0455,0.0156,0.0021,0.0003,0.0,1,1,0,0,0,0,0,0
2018,J267,0.5119,0.2024,0.0469,0.0137,0.0009,0.0001,0.0,0,0,0,0,0,0,0,0
2018,F586,0.4152,0.048,0.0155,0.0039,0.0006,0.0001,0.0,2,1,1,0,0,0,0,0
2018,BF55,0.5848,0.1014,0.037,0.0097,0.0007,0.0002,0.0001,0,0,0,0,0,0,0,0
2018,W367,0.4119,0.3369,0.2403,0.1415,0.0499,0.0125,0.0024,1,1,0,0,0,0,0,0
2018,D875,0.5881,0.5137,0.3995,0.2716,0.1069,0.0309,0.0099,0,0,0,0,0,0,0,0
2018,B837,0.2522,0.0891,0.0446,0.0061,0.0018,0.0005,0.0001,1,1,0,0,0,0,0,0
2018,TB69,0.7478,0.4609,0.3373,0.0837,0.0373,0.0135,0.004,0,0,0,0,0,0,0,0
2018,KE29,0.5997,0.2935,0.1896,0.0433,0.0159,0.0043,0.0008,3,1,1,1,0,0,0,0
2018,F401,0.4003,0.1565,0.0872,0.0134,0.004,0.0011,0.0003,0,0,0,0,0,0,0,0
2018,B747,0.5673,0.268,0.0883,0.0118,0.0028,0.0004,0.0,1,1,0,0,0,0,0,0
2018,F724,0.4327,0.1733,0.0477,0.0043,0.0007,0.0001,0.0001,0,0,0,0,0,0,0,0
2018,TD51,0.4782,0.2576,0.0908,0.0147,0.0035,0.0004,0.0,2,1,1,0,0,0,0,0
2018,V306,0.5218,0.3011,0.1145,0.0178,0.0047,0.0008,0.0002,0,0,0,0,0,0,0,0
2018,E831,0.8609,0.5829,0.0759,0.0322,0.0071,0.0014,0.0006,2,1,1,0,0,0,0,0
2018,BI81,0.1391,0.0385,0.0017,0.0003,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2018,KA98,0.1826,0.0301,0.0009,0.0001,0.0,0.0,0.0,1,1,0,0,0,0,0,0
2018,SE73,0.8174,0.3485,0.0311,0.0089,0.0018,0.0003,0.0001,0,0,0,0,0,0,0,0
2018,Z184,0.4748,0.0187,0.0068,0.0013,0.0,0.0,0.0,1,1,0,0,0,0,0,0
2018,A887,0.5252,0.0234,0.0069,0.001,0.0002,0.0,0.0,0,0,0,0,0,0,0,0
2018,D643,0.967,0.9402,0.8708,0.7593,0.5826,0.3987,0.227,7,1,1,1,1,1,1,1
2018,SL08,0.033,0.0177,0.0059,0.0018,0.0003,0.0001,0.0,0,0,0,0,0,0,0,0
2018,KE17,0.8108,0.689,0.4255,0.2364,0.0812,0.0349,0.0116,2,1,1,0,0,0,0,0
2018,I165,0.1892,0.1131,0.0341,0.0087,0.0009,0.0004,0.0,0,0,0,0,0,0,0,0
2018,H756,0.6259,0.1422,0.0395,0.0091,0.001,0.0004,0.0,1,1,0,0,0,0,0,0
2018,CA99,0.3741,0.0557,0.0132,0.0017,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2018,TA46,0.7963,0.2233,0.0733,0.0206,0.0031,0.0005,0.0,1,1,0,0,0,0,0,0
2018,HB71,0.2037,0.023,0.0036,0.0006,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2018,N552,0.9281,0.7373,0.4089,0.2133,0.0683,0.0257,0.0076,4,1,1,1,1,0,0,0
2018,HB05,0.0719,0.0164,0.0019,0.0002,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2018,D923,0.6972,0.5053,0.1557,0.0529,0.0094,0.0023,0.0003,1,1,0,0,0,0,0,0
2018,MN13,0.3028,0.1676,0.0302,0.0062,0.0008,0.0001,0.0,0,0,0,0,0,0,0,0
2018,G858,0.6729,0.2485,0.0469,0.0093,0.001,0.0001,0.0,3,1,1,1,0,0,0,0
2018,CI14,0.3271,0.0786,0.0092,0.0012,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2018,FB98,0.5037,0.0656,0.0237,0.0046,0.0005,0.0001,0.0,1,1,0,0,0,0,0,0
2018,SU87,0.4963,0.0684,0.0259,0.0037,0.0001,0.0,0.0,0,0,0,0,0,0,0,0
2018,Z355,0.9263,0.8358,0.699,0.4304,0.1708,0.0832,0.031,2,1,1,0,0,0,0,0
2018,D994,0.0737,0.0302,0.0094,0.0011,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2018,D683,0.8398,0.658,0.5325,0.4146,0.2126,0.0897,0.0372,4,1,1,1,1,0,0,0
2018,G967,0.1602,0.0694,0.0306,0.0139,0.0027,0.0005,0.0,0,0,0,0,0,0,0,0
2018,L397,0.8014,0.2499,0.1417,0.081,0.0245,0.0045,0.0005,1,1,0,0,0,0,0,0
2018,D874,0.1986,0.0227,0.0056,0.0015,0.0002,0.0,0.0,0,0,0,0,0,0,0,0
2018,PD31,0.9057,0.4655,0.1347,0.0628,0.0156,0.0024,0.0005,2,1,1,0,0,0,0,0
2018,J380,0.0943,0.0084,0.0007,0.0001,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2018,SU55,0.3636,0.1624,0.0373,0.0128,0.0023,0.0004,0.0,1,1,0,0,0,0,0,0
2018,CA12,0.6364,0.3637,0.1169,0.0581,0.0137,0.0031,0.0002,0,0,0,0,0,0,0,0
2018,BK40,0.2708,0.0838,0.0183,0.0025,0.0004,0.0,0.0,1,1,0,0,0,0,0,0
2018,SM25,0.7292,0.4005,0.1586,0.044,0.0088,0.0019,0.0002,0,0,0,0,0,0,0,0
2018,SD32,0.649,0.3682,0.1523,0.0439,0.0085,0.0006,0.0003,3,1,1,1,0,0,0,0
2018,BG23,0.351,0.1475,0.0457,0.0096,0.0011,0.0,0.0,0,0,0,0,0,0,0,0
2018,R612,0.2766,0.0479,0.0131,0.0018,0.0001,0.0,0.0,1,1,0,0,0,0,0,0
2018,R772,0.7234,0.2325,0.117,0.0314,0.0057,0.0004,0.0,0,0,0,0,0,0,0,0
2018,E690,0.2467,0.1296,0.0622,0.0165,0.0028,0.0004,0.0001,2,1,1,0,0,0,0,0
2018,GB88,0.7533,0.59,0.4328,0.2055,0.0736,0.0198,0.0046,0,0,0,0,0,0,0,0
2018,SM37,0.5741,0.2743,0.1016,0.0173,0.0039,0.0007,0.0,1,1,0,0,0,0,0,0
2018,BE67,0.4259,0.1815,0.0548,0.0061,0.0012,0.0002,0.0,0,0,0,0,0,0,0,0
2018,V708,0.5028,0.2668,0.1071,0.0176,0.0053,0.0005,0.0001,3,1,1,1,0,0,0,0
2018,MB02,0.4972,0.2774,0.1083,0.018,0.0059,0.0005,0.0,0,0,0,0,0,0,0,0
2018,BA98,0.4683,0.1891,0.1053,0.0177,0.0056,0.0007,0.0001,1,1,0,0,0,0,0,0
2018,C882,0.5317,0.2372,0.1421,0.0283,0.008,0.0016,0.0005,0,0,0,0,0,0,0,0
2018,F510,0.789,0.5025,0.3514,0.0927,0.0384,0.0079,0.0015,2,1,1,0,0,0,0,0
2018,DA81,0.211,0.0712,0.0294,0.0036,0.0004,0.0001,0.0,0,0,0,0,0,0,0,0
2018,DH58,0.3275,0.1042,0.0103,0.0034,0.0006,0.0001,0.0,2,1,1,0,0,0,0,0
2018,CF01,0.6725,0.3321,0.0601,0.0324,0.01,0.0017,0.0003,0,0,0,0,0,0,0,0
2018,H996,0.4532,0.2457,0.0372,0.018,0.0067,0.001,0.0002,1,1,0,0,0,0,0,0
2018,Z168,0.5468,0.318,0.0599,0.0334,0.0124,0.0021,0.0003,0,0,0,0,0,0,0,0
2018,K926,0.6004,0.0626,0.0271,0.0098,0.0028,0.0004,0.0,1,1,0,0,0,0,0,0
2018,PD07,0.3996,0.0307,0.01,0.003,0.0006,0.0001,0.0,0,0,0,0,0,0,0,0
2018,N409,0.9333,0.871,0.7816,0.6932,0.5242,0.2891,0.1435,5,1,1,1,1,1,0,0
2018,SC56,0.0667,0.0357,0.0138,0.0055,0.0014,0.0003,0.0,0,0,0,0,0,0,0,0
2019,V306,0.7717,0.2996,0.2107,0.1185,0.0569,0.0287,0.0047,3,1,1,1,0,0,0,0
2019,MQ75,0.2283,0.037,0.016,0.0043,0.0007,0.0001,0.0001,0,0,0,0,0,0,0,0
2019,T786,0.7659,0.5521,0.4614,0.3387,0.2151,0.1465,0.0499,2,1,1,0,0,0,0,0
2019,TA46,0.2341,0.1113,0.0638,0.0325,0.0123,0.0057,0.001,0,0,0,0,0,0,0,0
2019,T742,0.4915,0.2834,0.0756,0.0312,0.0096,0.0037,0.0005,1,1,0,0,0,0,0,0
2019,N732,0.5085,0.2915,0.0733,0.031,0.0097,0.0038,0.0002,0,0,0,0,0,0,0,0
2019,SH90,0.7064,0.3398,0.0888,0.0336,0.0097,0.003,0.0003,3,1,1,1,0,0,0,0
2019,J0A4,0.2936,0.0853,0.0104,0.0025,0.0004,0.0,0.0,0,0,0,0,0,0,0,0
2019,SA93,0.4715,0.3254,0.1636,0.0644,0.0234,0.0114,0.0018,1,1,0,0,0,0,0,0
2019,J551,0.5285,0.3769,0.1975,0.0869,0.0367,0.015,0.0029,0,0,0,0,0,0,0,0
2019,SL08,0.4296,0.1151,0.0348,0.0082,0.0021,0.0001,0.0,3,1,1,1,0,0,0,0
2019,U134,0.5704,0.1826,0.0639,0.0158,0.0036,0.001,0.0001,0,0,0,0,0,0,0,0
2019,RE44,0.419,0.2531,0.1379,0.0587,0.0224,0.0107,0.0024,1,1,0,0,0,0,0,0
2019,GD64,0.581,0.3963,0.2445,0.1185,0.0567,0.0256,0.0055,0,0,0,0,0,0,0,0
2019,P09Z,0.3501,0.094,0.0318,0.0085,0.002,0.0005,0.0,1,1,0,0,0,0,0,0
2019,CD85,0.6499,0.2566,0.126,0.0467,0.0173,0.0058,0.0007,0,0,0,0,0,0,0,0
2019,O522,0.5044,0.211,0.0622,0.0151,0.004,0.0012,0.0002,2,1,1,0,0,0,0,0
2019,SK94,0.4956,0.2011,0.0555,0.0142,0.0036,0.0011,0.0,0,0,0,0,0,0,0,0
2019,N771,0.4451,0.2445,0.0813,0.0219,0.0063,0.0026,0.0003,1,1,0,0,0,0,0,0
2019,I165,0.5549,0.3434,0.1313,0.043,0.015,0.006,0.0004,0,0,0,0,0,0,0,0
2019,MW02,0.1564,0.0649,0.0261,0.0061,0.0019,0.0008,0.0,1,1,0,0,0,0,0,0
2019,D875,0.8436,0.6494,0.4956,0.2767,0.1579,0.0965,0.0253,0,0,0,0,0,0,0,0
2019,MH30,0.5455,0.163,0.0867,0.027,0.0096,0.0034,0.0003,2,1,1,0,0,0,0,0
2019,DA31,0.4545,0.1227,0.0613,0.0167,0.0048,0.0019,0.0002,0,0,0,0,0,0,0,0
2019,MD56,0.5822,0.2332,0.0879,0.0399,0.0171,0.0067,0.0008,1,1,0,0,0,0,0,0
2019,G858,0.4178,0.1405,0.0404,0.016,0.0066,0.0024,0.0004,0,0,0,0,0,0,0,0
2019,L397,0.7708,0.5338,0.2832,0.1734,0.1004,0.0593,0.0132,1,1,0,0,0,0,0,0
2019,GC88,0.2292,0.0925,0.0271,0.0093,0.0025,0.0006,0.0001,0,0,0,0,0,0,0,0
2019,KE17,0.6564,0.5267,0.3538,0.24,0.1466,0.0947,0.0282,1,1,0,0,0,0,0,0
2019,TC61,0.3436,0.2285,0.1163,0.0626,0.0326,0.0158,0.0029,0,0,0,0,0,0,0,0
2019,K926,0.6616,0.1925,0.0774,0.034,0.0122,0.0052,0.0008,3,1,1,1,0,0,0,0
2019,A596,0.3384,0.0523,0.0139,0.0041,0.0003,0.0002,0.0,0,0,0,0,0,0,0,0
2019,KB09,0.5987,0.2412,0.1003,0.0439,0.0142,0.005,0.0005,1,1,0,0,0,0,0,0
2019,J267,0.4013,0.1218,0.0386,0.011,0.0024,0.0004,0.0,0,0,0,0,0,0,0,0
2019,KE73,0.1963,0.0729,0.0175,0.0039,0.0006,0.0001,0.0,1,1,0,0,0,0,0,0
2019,KB05,0.8037,0.5641,0.3379,0.1982,0.0997,0.0463,0.0106,0,0,0,0,0,0,0,0
2019,KI95,0.7026,0.4331,0.245,0.1389,0.0702,0.0302,0.0049,1,1,0,0,0,0,0,0
2019,CF59,0.2974,0.1304,0.052,0.0194,0.0054,0.0017,0.0002,0,0,0,0,0,0,0,0
2019,K336,0.6814,0.3349,0.1748,0.0867,0.0353,0.013,0.002,1,1,0,0,0,0,0,0
2019,A622,0.3186,0.1016,0.0339,0.0115,0.003,0.0003,0.0,0,0,0,0,0,0,0,0
2019,J386,0.5421,0.3211,0.1591,0.0803,0.0342,0.0132,0.0028,2,1,1,0,0,0,0,0
2019,R772,0.4579,0.253,0.1109,0.0459,0.0186,0.0052,0.0004,0,0,0,0,0,0,0,0
2019,H756,0.6424,0.3085,0.1292,0.0563,0.0218,0.0076,0.001,1,1,0,0,0,0,0,0
2019,KC04,0.3576,0.1174,0.034,0.0101,0.0029,0.0007,0.0001,0,0,0,0,0,0,0,0
2019,G710,0.312,0.1349,0.0604,0.0243,0.0095,0.0031,0.0002,1,1,0,0,0,0,0,0
2019,SU87,0.688,0.433,0.2781,0.1641,0.0814,0.0355,0.0078,0,0,0,0,0,0,0,0
2019,F724,0.5484,0.2487,0.1341,0.064,0.0274,0.0089,0.0016,1,1,0,0,0,0,0,0
2019,DB59,0.4516,0.1834,0.0942,0.0415,0.0162,0.0044,0.0004,0,0,0,0,0,0,0,0
2019,FB98,0.3475,0.2347,0.1542,0.1062,0.0629,0.0299,0.0063,1,1,0,0,0,0,0,0
2019,BA47,0.6525,0.5233,0.4091,0.3217,0.2383,0.1449,0.048,0,0,0,0,0,0,0,0
2019,E687,0.701,0.1991,0.1082,0.0611,0.0303,0.0103,0.002,2,1,1,0,0,0,0,0
2019,D874,0.299,0.0429,0.0143,0.005,0.0011,0.0002,0.0,0,0,0,0,0,0,0,0
2019,D632,0.531,0.2288,0.0656,0.0307,0.0137,0.0041,0.0007,1,1,0,0,0,0,0,0
2019,Z168,0.469,0.1891,0.0488,0.0225,0.0083,0.0032,0.0,0,0,0,0,0,0,0,0
2019,C882,0.4878,0.282,0.0952,0.0533,0.0253,0.0092,0.0014,1,1,0,0,0,0,0,0
2019,D923,0.5122,0.3001,0.1046,0.0616,0.03,0.0105,0.001,0,0,0,0,0,0,0,0
2019,CI14,0.3795,0.0728,0.0197,0.0034,0.0004,0.0,0.0,1,1,0,0,0,0,0,0
2019,RC96,0.6205,0.177,0.0633,0.0128,0.0036,0.001,0.0003,0,0,0,0,0,0,0,0
2019,CA12,0.5737,0.4421,0.2721,0.1123,0.0543,0.0223,0.0039,1,1,0,0,0,0,0,0
2019,K966,0.4263,0.3081,0.1658,0.0574,0.0277,0.0096,0.0015,0,0,0,0,0,0,0,0
2019,BK24,0.3507,0.0976,0.0274,0.0042,0.0012,0.0001,0.0,1,1,0,0,0,0,0,0
2019,BK92,0.6493,0.2671,0.12,0.0335,0.0104,0.0028,0.0002,0,0,0,0,0,0,0,0
2019,B837,0.6738,0.4642,0.2654,0.0989,0.0445,0.0155,0.0022,1,1,0,0,0,0,0,0
2019,SP24,0.3262,0.1711,0.0663,0.0154,0.0052,0.0008,0.0,0,0,0,0,0,0,0,0
2019,SL28,0.6094,0.4035,0.2839,0.1643,0.0698,0.0159,0.0067,2,1,1,0,0,0,0,0
2019,A829,0.3906,0.2154,0.1314,0.0612,0.0205,0.0019,0.0008,0,0,0,0,0,0,0,0
2019,HB71,0.5098,0.1977,0.108,0.0435,0.0126,0.0015,0.0007,2,1,1,0,0,0,0,0
2019,L987,0.4902,0.1834,0.098,0.0387,0.0113,0.0017,0.0005,0,0,0,0,0,0,0,0
2019,DB63,0.6426,0.2668,0.0892,0.0284,0.0061,0.0002,0.0001,1,1,0,0,0,0,0,0
2019,A887,0.3574,0.1046,0.0213,0.004,0.0005,0.0,0.0,0,0,0,0,0,0,0,0
2019,E831,0.7187,0.4969,0.2307,0.1089,0.035,0.0043,0.001,1,1,0,0,0,0,0,0
2019,MU94,0.2813,0.1317,0.0375,0.0097,0.0015,0.0001,0.0,0,0,0,0,0,0,0,0
2019,BE90,0.3362,0.0969,0.026,0.0075,0.0005,0.0,0.0,1,1,0,0,0,0,0,0
2019,SU55,0.6638,0.2968,0.1198,0.0559,0.0163,0.002,0.0009,0,0,0,0,0,0,0,0
2019,PD31,0.6249,0.4086,0.2005,0.1105,0.0392,0.0073,0.0039,3,1,1,1,0,0,0,0
2019,LB84,0.3751,0.1977,0.0751,0.0319,0.009,0.0006,0.0,0,0,0,0,0,0,0,0
2019,PF39,0.3667,0.2321,0.1307,0.0675,0.0219,0.0036,0.0015,2,1,1,0,0,0,0,0
2019,G628,0.6333,0.4628,0.3104,0.2064,0.0969,0.0207,0.0112,0,0,0,0,0,0,0,0
2019,PC11,0.6744,0.2334,0.1142,0.054,0.0156,0.0017,0.0002,4,1,1,1,1,0,0,0
2019,CA99,0.3256,0.0717,0.0233,0.0076,0.0016,0.0001,0.0001,0,0,0,0,0,0,0,0
